"Rec";"Ass";"Rule";"size";"risk";"med.size";"med.all";"me";"rmse";"cv";"Rule.label"
"REClowmed";"ASSss3";"HCR10";6500;"1";0.0283692307692308;0.02837;-1.53846153846084e-06;0.000704601528248036;0.024962562442063;"HCR50"
"REClowmed";"ASSss3";"HCR10";6500;"2";0.14;0.1398;0.000181538461538454;0.00244822360428292;0.0175293360805333;"HCR50"
"REClowmed";"ASSss3";"HCR10";6500;"3";0.032;0.032;0.000123076923076922;0.00107933795180249;0.0335490837375113;"HCR50"
"REClowmed";"ASSss3";"HCR10";7000;"1";0.0283857142857143;0.02837;4.34285714285721e-05;0.000648895136334973;0.0229012108508582;"HCR50"
"REClowmed";"ASSss3";"HCR10";7000;"2";0.140071428571429;0.1398;0.000184285714285706;0.0024147590406684;0.0172865574206445;"HCR50"
"REClowmed";"ASSss3";"HCR10";7000;"3";0.0321428571428571;0.032;0.000155714285714285;0.000987369211178713;0.0304743745420068;"HCR50"
"REClowmed";"ASSss3";"HCR10";7500;"1";0.0283933333333333;0.02837;9.8666666666674e-06;0.000456471004312188;0.0161615782790077;"HCR50"
"REClowmed";"ASSss3";"HCR10";7500;"2";0.1396;0.1398;-2.53333333333403e-05;0.00184111077583313;0.0132370966689513;"HCR50"
"REClowmed";"ASSss3";"HCR10";7500;"3";0.0318666666666667;0.032;7.99999999999936e-06;0.000897997772825746;0.0281956356112172;"HCR50"
"REClowmed";"ASSss3";"HCR10";8000;"1";0.02839375;0.02837;-5.66249999999994e-05;0.00042010898883504;0.0147764960614546;"HCR50"
"REClowmed";"ASSss3";"HCR10";8000;"2";0.139625;0.1398;-0.000196250000000006;0.00174663068506195;0.0124947496361111;"HCR50"
"REClowmed";"ASSss3";"HCR10";8000;"3";0.032;0.032;3.875e-05;0.000694509719154456;0.0217524471008454;"HCR50"
"REClowmed";"ASSss3";"HCR10";8500;"1";0.0284058823529412;0.02837;4.70588235294729e-07;0.000346783839216692;0.0122849760332673;"HCR50"
"REClowmed";"ASSss3";"HCR10";8500;"2";0.139764705882353;0.1398;-0.000100000000000007;0.00138449146223317;0.00993437294244975;"HCR50"
"REClowmed";"ASSss3";"HCR10";8500;"3";0.0321176470588235;0.032;8.23529411764698e-05;0.000697995151726651;0.0217132369440266;"HCR50"
"REClowmed";"ASSss3";"HCR10";9000;"1";0.0284166666666667;0.02837;4.1444444444445e-05;0.000269384758566902;0.00941587246367243;"HCR50"
"REClowmed";"ASSss3";"HCR10";9000;"2";0.139944444444444;0.1398;9.11111111111043e-05;0.00103298679971966;0.00739249683001509;"HCR50"
"REClowmed";"ASSss3";"HCR10";9000;"3";0.0318888888888889;0.032;-2.22222222222269e-06;0.000576494300936571;0.0181073283318267;"HCR50"
"REClowmed";"ASSss3";"HCR10";9500;"1";0.0283789473684211;0.02837;-2.21052631578893e-06;0.000213037782923379;0.00754727475606659;"HCR50"
"REClowmed";"ASSss3";"HCR10";9500;"2";0.139789473684211;0.1398;1.99999999999909e-05;0.000718894195459894;0.00516547125505843;"HCR50"
"REClowmed";"ASSss3";"HCR10";9500;"3";0.032;0.032;-1.57894736842124e-05;0.000393999310993955;0.0123706697143689;"HCR50"
"REClowmed";"ASSss3";"HCR10";10000;"1";0.02837;0.02837;0;0;0;"HCR50"
"REClowmed";"ASSss3";"HCR10";10000;"2";0.1398;0.1398;0;0;0;"HCR50"
"REClowmed";"ASSss3";"HCR10";10000;"3";0.032;0.032;0;0;0;"HCR50"
"REClowmed";"ASSss3";"HCR11";500;"1";8e-04;0.00107;-5.4e-05;0.000666528318978271;0.657169362351783;"ICES_low"
"REClowmed";"ASSss3";"HCR11";500;"2";0.006;0.0067;-0.00024;0.00361745767079589;0.561559044805481;"ICES_low"
"REClowmed";"ASSss3";"HCR11";500;"3";0.004;0.002;0.00116;0.00191833260932509;0.485940344635722;"ICES_low"
"REClowmed";"ASSss3";"HCR11";1000;"1";0.001;0.00107;-1.7e-05;0.000440431606495265;0.420057508595322;"ICES_low"
"REClowmed";"ASSss3";"HCR11";1000;"2";0.006;0.0067;-0.00025;0.00226053091109146;0.350074802019268;"ICES_low"
"REClowmed";"ASSss3";"HCR11";1000;"3";0.003;0.002;0.00077;0.00139642400437689;0.422676944114704;"ICES_low"
"REClowmed";"ASSss3";"HCR11";1500;"1";0.00113333333333333;0.00107;7.46666666666667e-05;0.000410070454651122;0.354030344643975;"ICES_low"
"REClowmed";"ASSss3";"HCR11";1500;"2";0.00666666666666667;0.0067;0.000213333333333333;0.0021474015305325;0.310637873199597;"ICES_low"
"REClowmed";"ASSss3";"HCR11";1500;"3";0.00266666666666667;0.002;0.000633333333333333;0.00108934230922455;0.338271195523806;"ICES_low"
"REClowmed";"ASSss3";"HCR11";2000;"1";0.001075;0.00107;2.5e-05;0.00032241277890307;0.29503326843826;"ICES_low"
"REClowmed";"ASSss3";"HCR11";2000;"2";0.0065;0.0067;5.99999999999997e-05;0.00168997041394221;0.251096651171056;"ICES_low"
"REClowmed";"ASSss3";"HCR11";2000;"3";0.0025;0.002;0.000375;0.000788986691902975;0.293755486311778;"ICES_low"
"REClowmed";"ASSss3";"HCR11";2500;"1";0.00106;0.00107;-5.99999999999999e-06;0.000266480768536868;0.251649768265675;"ICES_low"
"REClowmed";"ASSss3";"HCR11";2500;"2";0.0068;0.0067;4.79999999999997e-05;0.00160237323991634;0.238548159844438;"ICES_low"
"REClowmed";"ASSss3";"HCR11";2500;"3";0.0024;0.002;0.000308;0.000668131723539603;0.258185293983646;"ICES_low"
"REClowmed";"ASSss3";"HCR11";3000;"1";0.0011;0.00107;2.7e-05;0.000244081043007349;0.222247200360765;"ICES_low"
"REClowmed";"ASSss3";"HCR11";3000;"2";0.007;0.0067;0.000153333333333333;0.0012453468950011;0.181239886244421;"ICES_low"
"REClowmed";"ASSss3";"HCR11";3000;"3";0.00233333333333333;0.002;0.000253333333333333;0.000567646212197547;0.226570946105911;"ICES_low"
"REClowmed";"ASSss3";"HCR11";3500;"1";0.00108571428571429;0.00107;-3e-05;0.000223775579999431;0.214300656087415;"ICES_low"
"REClowmed";"ASSss3";"HCR11";3500;"2";0.00657142857142857;0.0067;-0.000234285714285715;0.00116006685240154;0.176606367305846;"ICES_low"
"REClowmed";"ASSss3";"HCR11";3500;"3";0.002;0.002;0.000108571428571429;0.000488228785446716;0.226884318696089;"ICES_low"
"REClowmed";"ASSss3";"HCR11";4000;"1";0.0011;0.00107;3.725e-05;0.000190108521639615;0.169214338136469;"ICES_low"
"REClowmed";"ASSss3";"HCR11";4000;"2";0.007;0.0067;0.00022;0.000926417832298148;0.130700907038179;"ICES_low"
"REClowmed";"ASSss3";"HCR11";4000;"3";0.00225;0.002;0.000115;0.000483476990145343;0.223152083654268;"ICES_low"
"REClowmed";"ASSss3";"HCR11";4500;"1";0.00104444444444444;0.00107;-1.13333333333333e-05;0.000177625629337466;0.168284058202479;"ICES_low"
"REClowmed";"ASSss3";"HCR11";4500;"2";0.00666666666666667;0.0067;-0.000135555555555556;0.000934932492446433;0.141628659278468;"ICES_low"
"REClowmed";"ASSss3";"HCR11";4500;"3";0.002;0.002;2.66666666666666e-05;0.000457583561821644;0.226533145984306;"ICES_low"
"REClowmed";"ASSss3";"HCR11";5000;"1";0.00108;0.00107;1.82e-05;0.000142056326856638;0.130118896466983;"ICES_low"
"REClowmed";"ASSss3";"HCR11";5000;"2";0.0068;0.0067;5.79999999999998e-05;0.000680294054067798;0.100803758763175;"ICES_low"
"REClowmed";"ASSss3";"HCR11";5000;"3";0.002;0.002;6.39999999999999e-05;0.000368781778291715;0.176848627080051;"ICES_low"
"REClowmed";"ASSss3";"HCR11";5500;"1";0.00105454545454545;0.00107;-4.72727272727272e-06;0.000169539483199744;0.159890830974565;"ICES_low"
"REClowmed";"ASSss3";"HCR11";5500;"2";0.00654545454545455;0.0067;-5.09090909090911e-05;0.00084547409557064;0.127565048779079;"ICES_low"
"REClowmed";"ASSss3";"HCR11";5500;"3";0.002;0.002;3.09090909090909e-05;0.000342571703298487;0.168837304205499;"ICES_low"
"REClowmed";"ASSss3";"HCR11";6000;"1";0.0011;0.00107;2.08333333333333e-05;0.000141529345209944;0.128977384554044;"ICES_low"
"REClowmed";"ASSss3";"HCR11";6000;"2";0.00683333333333333;0.0067;0.000125;0.00071394833302013;0.103510868651505;"ICES_low"
"REClowmed";"ASSss3";"HCR11";6000;"3";0.002;0.002;9.33333333333333e-05;0.000368932393686311;0.171367605207027;"ICES_low"
"REClowmed";"ASSss3";"HCR11";6500;"1";0.00106153846153846;0.00107;-5.23076923076921e-06;0.000138206174773641;0.130359619376432;"ICES_low"
"REClowmed";"ASSss3";"HCR11";6500;"2";0.00676923076923077;0.0067;7.38461538461536e-05;0.000668823925848188;0.0986269057820569;"ICES_low"
"REClowmed";"ASSss3";"HCR11";6500;"3";0.002;0.002;-9.23076923076925e-06;0.000332820117735138;0.167959259901915;"ICES_low"
"REClowmed";"ASSss3";"HCR11";7000;"1";0.00106428571428571;0.00107;-4.57142857142854e-06;0.000103987832883252;0.0979987484926286;"ICES_low"
"REClowmed";"ASSss3";"HCR11";7000;"2";0.00671428571428571;0.0067;1.85714285714284e-05;0.00053003657940769;0.0792400168649698;"ICES_low"
"REClowmed";"ASSss3";"HCR11";7000;"3";0.002;0.002;-1.71428571428572e-05;0.000292072118575155;0.147785463808829;"ICES_low"
"REClowmed";"ASSss3";"HCR11";7500;"1";0.0011;0.00107;2.73333333333333e-05;8.12704675075079e-05;0.0700987505248719;"ICES_low"
"REClowmed";"ASSss3";"HCR11";7500;"2";0.0068;0.0067;9.86666666666664e-05;0.000419894166559993;0.0603343820058575;"ICES_low"
"REClowmed";"ASSss3";"HCR11";7500;"3";0.00213333333333333;0.002;5.6e-05;0.000233999050330457;0.111062238567302;"ICES_low"
"REClowmed";"ASSss3";"HCR11";8000;"1";0.001075;0.00107;5.00000000000001e-06;7.94512429103535e-05;0.0741332325004151;"ICES_low"
"REClowmed";"ASSss3";"HCR11";8000;"2";0.00675;0.0067;6.24999999999979e-06;0.00044947886490913;0.0673550169280493;"ICES_low"
"REClowmed";"ASSss3";"HCR11";8000;"3";0.002;0.002;3e-05;0.00023318447632722;0.114488472589096;"ICES_low"
"REClowmed";"ASSss3";"HCR11";8500;"1";0.00108235294117647;0.00107;1.09411764705882e-05;6.85090855995654e-05;0.0628808258634901;"ICES_low"
"REClowmed";"ASSss3";"HCR11";8500;"2";0.00670588235294118;0.0067;1.76470588235291e-05;0.000360171047408038;0.0538210417822118;"ICES_low"
"REClowmed";"ASSss3";"HCR11";8500;"3";0.002;0.002;8.23529411764699e-06;0.000190064640251806;0.0950300769716276;"ICES_low"
"REClowmed";"ASSss3";"HCR11";9000;"1";0.00108333333333333;0.00107;6.22222222222223e-06;5.08859775974618e-05;0.0471636383720542;"ICES_low"
"REClowmed";"ASSss3";"HCR11";9000;"2";0.00677777777777778;0.0067;3.77777777777776e-05;0.000289443911281232;0.0428054580781262;"ICES_low"
"REClowmed";"ASSss3";"HCR11";9000;"3";0.002;0.002;5.5555555555555e-06;0.000153558610678725;0.0769019707958937;"ICES_low"
"REClowmed";"ASSss3";"HCR11";9500;"1";0.00106315789473684;0.00107;-4.84210526315789e-06;3.61981312934974e-05;0.0338480651255403;"ICES_low"
"REClowmed";"ASSss3";"HCR11";9500;"2";0.00663157894736842;0.0067;-3.68421052631581e-05;0.000185708197519762;0.0274545472908032;"ICES_low"
"REClowmed";"ASSss3";"HCR11";9500;"3";0.002;0.002;-8.42105263157901e-06;0.000110400931386332;0.0555508260576017;"ICES_low"
"REClowmed";"ASSss3";"HCR11";10000;"1";0.00107;0.00107;0;0;0;"ICES_low"
"REClowmed";"ASSss3";"HCR11";10000;"2";0.0067;0.0067;0;0;0;"ICES_low"
"REClowmed";"ASSss3";"HCR11";10000;"3";0.002;0.002;0;0;0;"ICES_low"
